,state,year,quarter,brand,count,percentage,date,hdi,population
5474,Odisha,2021,3,Huawei,146495,0.013752183761730825,2021-01-01,0.606,47099270
5475,Odisha,2021,3,Micromax,120590,0.01132035796325554,2021-01-01,0.606,47099270
5476,Odisha,2021,3,OnePlus,120517,0.011313505105379118,2021-01-01,0.606,47099270
5477,Odisha,2021,3,Others,874824,0.08212389779291039,2021-01-01,0.606,47099270
5478,Odisha,2021,2,Xiaomi,2776465,0.28070537453686567,2021-01-01,0.606,47099270
5479,Odisha,2021,2,Samsung,1688178,0.1706776918761435,2021-01-01,0.606,47099270
5480,Odisha,2021,2,Vivo,1666083,0.16844384947208224,2021-01-01,0.606,47099270
5481,Odisha,2021,2,Oppo,1331944,0.13466182335528487,2021-01-01,0.606,47099270
5482,Odisha,2021,2,Realme,877531,0.08871988950795716,2021-01-01,0.606,47099270
5483,Odisha,2021,2,Motorola,196873,0.019904198036422703,2021-01-01,0.606,47099270
5484,Odisha,2021,2,Lenovo,154993,0.015670058191114392,2021-01-01,0.606,47099270
5485,Odisha,2021,2,Huawei,141842,0.01434046953052104,2021-01-01,0.606,47099270
5486,Odisha,2021,2,Micromax,122934,0.012428838293771052,2021-01-01,0.606,47099270
5487,Odisha,2021,2,OnePlus,100281,0.010138581132458514,2021-01-01,0.606,47099270
5488,Odisha,2021,2,Others,833905,0.08430922606737884,2021-01-01,0.606,47099270
5489,Odisha,2021,1,Xiaomi,2614110,0.28312655170161755,2021-01-01,0.606,47099270
5490,Odisha,2021,1,Samsung,1605021,0.17383509536273603,2021-01-01,0.606,47099270
5491,Odisha,2021,1,Vivo,1523937,0.16505312623436194,2021-01-01,0.606,47099270
5492,Odisha,2021,1,Oppo,1237047,0.1339809156473258,2021-01-01,0.606,47099270
5493,Odisha,2021,1,Realme,742037,0.08036784107976067,2021-01-01,0.606,47099270
5494,Odisha,2021,1,Motorola,197806,0.02142378503042724,2021-01-01,0.606,47099270
5495,Odisha,2021,1,Lenovo,160152,0.017345591236832977,2021-01-01,0.606,47099270
5496,Odisha,2021,1,Huawei,145607,0.015770265143248533,2021-01-01,0.606,47099270
5497,Odisha,2021,1,Micromax,126538,0.013704957939497298,2021-01-01,0.606,47099270
5498,Odisha,2021,1,OnePlus,89904,0.009737237340502972,2021-01-01,0.606,47099270
5499,Odisha,2021,1,Others,790850,0.085654633283689,2021-01-01,0.606,47099270
5500,Odisha,2021,4,Xiaomi,3105043,0.2723904718167491,2021-01-01,0.606,47099270
5501,Odisha,2021,4,Vivo,2017533,0.17698845580427108,2021-01-01,0.606,47099270
5502,Odisha,2021,4,Samsung,1803261,0.15819140494954267,2021-01-01,0.606,47099270
5503,Odisha,2021,4,Oppo,1574160,0.1380934773254521,2021-01-01,0.606,47099270
5504,Odisha,2021,4,Realme,1250982,0.10974262746579047,2021-01-01,0.606,47099270
5505,Odisha,2021,4,Motorola,194973,0.017104042508115678,2021-01-01,0.606,47099270
5506,Odisha,2021,4,OnePlus,144365,0.012664446342232615,2021-01-01,0.606,47099270
5507,Odisha,2021,4,Huawei,140106,0.012290824779031224,2021-01-01,0.606,47099270
5508,Odisha,2021,4,Lenovo,138057,0.012111075874828443,2021-01-01,0.606,47099270
5509,Odisha,2021,4,Micromax,116563,0.01022551074699311,2021-01-01,0.606,47099270
5510,Odisha,2021,4,Others,914192,0.08019766238699351,2021-01-01,0.606,47099270
5511,Odisha,2018,3,Xiaomi,790969,0.2829215965272606,2018-01-01,0.606,47099270
5512,Odisha,2018,3,Samsung,503965,0.18026317389665195,2018-01-01,0.606,47099270
5513,Odisha,2018,3,Vivo,358344,0.1281760177528635,2018-01-01,0.606,47099270
5514,Odisha,2018,3,Oppo,313700,0.11220731132396043,2018-01-01,0.606,47099270
5515,Odisha,2018,3,Realme,177166,0.0633704830029352,2018-01-01,0.606,47099270
5516,Odisha,2018,3,Motorola,88475,0.03164661099581574,2018-01-01,0.606,47099270
5517,Odisha,2018,3,Lenovo,80055,0.02863486231443944,2018-01-01,0.606,47099270
5518,Odisha,2018,3,Micromax,70830,0.025335173290009935,2018-01-01,0.606,47099270
5519,Odisha,2018,3,OnePlus,45811,0.016386130503863408,2018-01-01,0.606,47099270
5520,Odisha,2018,3,Huawei,44291,0.01584244190580023,2018-01-01,0.606,47099270
5521,Odisha,2018,3,Others,322112,0.11521619848639955,2018-01-01,0.606,47099270
5522,Odisha,2018,2,Xiaomi,607315,0.27784805522602674,2018-01-01,0.606,47099270
5523,Odisha,2018,2,Samsung,392919,0.1797613759109444,2018-01-01,0.606,47099270
5524,Odisha,2018,2,Vivo,268230,0.12271586220211449,2018-01-01,0.606,47099270
5525,Odisha,2018,2,Oppo,239251,0.10945790086015021,2018-01-01,0.606,47099270
5526,Odisha,2018,2,Realme,138640,0.06342812935056165,2018-01-01,0.606,47099270
5527,Odisha,2018,2,Motorola,71433,0.03268076719488366,2018-01-01,0.606,47099270
5528,Odisha,2018,2,Lenovo,70247,0.032138169377444493,2018-01-01,0.606,47099270
5529,Odisha,2018,2,Micromax,59093,0.027035187880213068,2018-01-01,0.606,47099270
5530,Odisha,2018,2,OnePlus,38891,0.017792724888723986,2018-01-01,0.606,47099270
5531,Odisha,2018,2,Huawei,32639,0.01493242003659104,2018-01-01,0.606,47099270
5532,Odisha,2018,2,Others,267123,0.12220940707234622,2018-01-01,0.606,47099270
5533,Odisha,2018,1,Xiaomi,432254,0.27117310690300905,2018-01-01,0.606,47099270
5534,Odisha,2018,1,Samsung,291313,0.1827542400792966,2018-01-01,0.606,47099270
5535,Odisha,2018,1,Vivo,191382,0.12006286013619696,2018-01-01,0.606,47099270
5536,Odisha,2018,1,Oppo,173390,0.10877563887416367,2018-01-01,0.606,47099270
5537,Odisha,2018,1,Realme,103671,0.06503765648378465,2018-01-01,0.606,47099270
5538,Odisha,2018,1,Lenovo,53212,0.03338237093126476,2018-01-01,0.606,47099270
5539,Odisha,2018,1,Motorola,52999,0.03324874609084607,2018-01-01,0.606,47099270
5540,Odisha,2018,1,Micromax,38784,0.024331013196237174,2018-01-01,0.606,47099270
5541,Odisha,2018,1,OnePlus,31934,0.02003368851610556,2018-01-01,0.606,47099270
5542,Odisha,2018,1,Apple,24617,0.01544339294172263,2018-01-01,0.606,47099270
5543,Odisha,2018,1,Others,200459,0.12575728584737283,2018-01-01,0.606,47099270
5544,Odisha,2018,4,Xiaomi,1029813,0.28417171393006063,2018-01-01,0.606,47099270
5545,Odisha,2018,4,Samsung,654448,0.1805916315273747,2018-01-01,0.606,47099270
5546,Odisha,2018,4,Vivo,483043,0.13329328452050837,2018-01-01,0.606,47099270
5547,Odisha,2018,4,Oppo,420246,0.11596476845043932,2018-01-01,0.606,47099270
5548,Odisha,2018,4,Realme,224527,0.061957095524696935,2018-01-01,0.606,47099270
5549,Odisha,2018,4,Motorola,110238,0.03041962123241989,2018-01-01,0.606,47099270
5550,Odisha,2018,4,Lenovo,100977,0.027864094896370248,2018-01-01,0.606,47099270
5551,Odisha,2018,4,Micromax,90586,0.02499675074801782,2018-01-01,0.606,47099270
5552,Odisha,2018,4,Huawei,58827,0.016233014552509705,2018-01-01,0.606,47099270
5553,Odisha,2018,4,OnePlus,53143,0.01466454336213003,2018-01-01,0.606,47099270
5554,Odisha,2018,4,Others,398063,0.10984348125547233,2018-01-01,0.606,47099270
5555,Odisha,2020,3,Xiaomi,2262871,0.2863757481723997,2020-01-01,0.606,47099270
5556,Odisha,2020,3,Samsung,1391798,0.17613783267134958,2020-01-01,0.606,47099270
5557,Odisha,2020,3,Vivo,1253856,0.15868069814870242,2020-01-01,0.606,47099270
5558,Odisha,2020,3,Oppo,1040287,0.1316526518475959,2020-01-01,0.606,47099270
5559,Odisha,2020,3,Realme,584452,0.07396483439438453,2020-01-01,0.606,47099270
5560,Odisha,2020,3,Motorola,183892,0.023272298369159762,2020-01-01,0.606,47099270
5561,Odisha,2020,3,Lenovo,152410,0.01928812017077219,2020-01-01,0.606,47099270
5562,Odisha,2020,3,Huawei,131407,0.016630103059383644,2020-01-01,0.606,47099270
5563,Odisha,2020,3,Micromax,120863,0.015295715951709463,2020-01-01,0.606,47099270
5564,Odisha,2020,3,OnePlus,81043,0.010256329131946004,2020-01-01,0.606,47099270
5565,Odisha,2020,3,Others,698876,0.08844566808259684,2020-01-01,0.606,47099270
5566,Odisha,2020,2,Xiaomi,2091828,0.28819746731851675,2020-01-01,0.606,47099270
5567,Odisha,2020,2,Samsung,1283975,0.17689711730615162,2020-01-01,0.606,47099270
5568,Odisha,2020,2,Vivo,1122838,0.1546967856864851,2020-01-01,0.606,47099270
5569,Odisha,2020,2,Oppo,943406,0.12997589660961256,2020-01-01,0.606,47099270
5570,Odisha,2020,2,Realme,516701,0.07118745879725528,2020-01-01,0.606,47099270
5571,Odisha,2020,2,Motorola,174133,0.02399082982758395,2020-01-01,0.606,47099270
5572,Odisha,2020,2,Lenovo,144685,0.019933689843992717,2020-01-01,0.606,47099270
5573,Odisha,2020,2,Huawei,123415,0.01700325764313067,2020-01-01,0.606,47099270
5574,Odisha,2020,2,Micromax,116156,0.016003163268609864,2020-01-01,0.606,47099270
5575,Odisha,2020,2,OnePlus,77769,0.010714470231727335,2020-01-01,0.606,47099270
5576,Odisha,2020,2,Others,663409,0.09139986346693413,2020-01-01,0.606,47099270
5577,Odisha,2020,1,Xiaomi,1927219,0.2896779934375174,2020-01-01,0.606,47099270
5578,Odisha,2020,1,Samsung,1180711,0.1774712647133536,2020-01-01,0.606,47099270
5579,Odisha,2020,1,Vivo,1006170,0.1512362148033134,2020-01-01,0.606,47099270
5580,Odisha,2020,1,Oppo,851242,0.12794917157299673,2020-01-01,0.606,47099270
5581,Odisha,2020,1,Realme,458938,0.06898242439091112,2020-01-01,0.606,47099270
5582,Odisha,2020,1,Motorola,164789,0.0247692384002934,2020-01-01,0.606,47099270
5583,Odisha,2020,1,Lenovo,138741,0.02085399453176551,2020-01-01,0.606,47099270
5584,Odisha,2020,1,Huawei,115095,0.01729979242353415,2020-01-01,0.606,47099270
5585,Odisha,2020,1,Micromax,111642,0.01678077610450671,2020-01-01,0.606,47099270
5586,Odisha,2020,1,OnePlus,75301,0.011318403660320128,2020-01-01,0.606,47099270
5587,Odisha,2020,1,Others,623122,0.09366072596148788,2020-01-01,0.606,47099270
5588,Odisha,2020,4,Xiaomi,2445630,0.28441688798756937,2020-01-01,0.606,47099270
5589,Odisha,2020,4,Samsung,1510338,0.17564620722242102,2020-01-01,0.606,47099270
5590,Odisha,2020,4,Vivo,1383491,0.16089441361890813,2020-01-01,0.606,47099270
5591,Odisha,2020,4,Oppo,1143995,0.1330419964480888,2020-01-01,0.606,47099270
5592,Odisha,2020,4,Realme,663117,0.07711782792640466,2020-01-01,0.606,47099270
5593,Odisha,2020,4,Motorola,193546,0.022508617821355683,2020-01-01,0.606,47099270
5594,Odisha,2020,4,Lenovo,159900,0.018595723960375177,2020-01-01,0.606,47099270
5595,Odisha,2020,4,Huawei,139630,0.01623840485670535,2020-01-01,0.606,47099270
5596,Odisha,2020,4,Micromax,125854,0.014636311715503798,2020-01-01,0.606,47099270
5597,Odisha,2020,4,OnePlus,84632,0.009842359663630219,2020-01-01,0.606,47099270
5598,Odisha,2020,4,Others,748618,0.08706124877903779,2020-01-01,0.606,47099270
5599,Odisha,2022,1,Xiaomi,3238439,0.2670926208222022,2022-01-01,0.606,47099270
5600,Odisha,2022,1,Vivo,2184386,0.18015883011146017,2022-01-01,0.606,47099270
5601,Odisha,2022,1,Samsung,1862470,0.15360857298924788,2022-01-01,0.606,47099270
5602,Odisha,2022,1,Oppo,1698088,0.14005104752837144,2022-01-01,0.606,47099270
5603,Odisha,2022,1,Realme,1424358,0.11747496593546158,2022-01-01,0.606,47099270
5604,Odisha,2022,1,Motorola,193423,0.01595270313792936,2022-01-01,0.606,47099270
5605,Odisha,2022,1,OnePlus,164569,0.013572948422400111,2022-01-01,0.606,47099270
5606,Odisha,2022,1,Lenovo,141460,0.011667016776140827,2022-01-01,0.606,47099270
5607,Odisha,2022,1,Huawei,140367,0.011576870803170929,2022-01-01,0.606,47099270
5608,Odisha,2022,1,Apple,128069,0.010562584274731935,2022-01-01,0.606,47099270
5609,Odisha,2022,1,Others,949150,0.07828183919888354,2022-01-01,0.606,47099270
5610,Puducherry,2019,3,Xiaomi,41523,0.23344839993703195,2019-01-01,0.74,1646050
5611,Puducherry,2019,3,Samsung,34728,0.1952459126993051,2019-01-01,0.74,1646050
5612,Puducherry,2019,3,Vivo,29440,0.16551600062968044,2019-01-01,0.74,1646050
5613,Puducherry,2019,3,Oppo,16802,0.09446330987024085,2019-01-01,0.74,1646050
5614,Puducherry,2019,3,Huawei,7366,0.04141273303798322,2019-01-01,0.74,1646050
5615,Puducherry,2019,3,Realme,7164,0.04027705939235838,2019-01-01,0.74,1646050
5616,Puducherry,2019,3,Apple,7079,0.03979917691771426,2019-01-01,0.74,1646050
5617,Puducherry,2019,3,OnePlus,6339,0.03563878831493017,2019-01-01,0.74,1646050
5618,Puducherry,2019,3,Motorola,6186,0.03477859986057076,2019-01-01,0.74,1646050
5619,Puducherry,2019,3,Lenovo,4867,0.02736298828344615,2019-01-01,0.74,1646050
5620,Puducherry,2019,3,Others,16374,0.09205703105673871,2019-01-01,0.74,1646050
5621,Puducherry,2019,2,Xiaomi,36841,0.23546894374209054,2019-01-01,0.74,1646050
5622,Puducherry,2019,2,Samsung,30450,0.19462092063045675,2019-01-01,0.74,1646050
5623,Puducherry,2019,2,Vivo,24993,0.15974255071648621,2019-01-01,0.74,1646050
5624,Puducherry,2019,2,Oppo,14342,0.09166677319152744,2019-01-01,0.74,1646050
5625,Puducherry,2019,2,Huawei,6414,0.04099502741949916,2019-01-01,0.74,1646050
5626,Puducherry,2019,2,Apple,6391,0.04084802311163379,2019-01-01,0.74,1646050
5627,Puducherry,2019,2,Realme,6201,0.03963363969883291,2019-01-01,0.74,1646050
5628,Puducherry,2019,2,OnePlus,5792,0.03701951961548786,2019-01-01,0.74,1646050
5629,Puducherry,2019,2,Motorola,5712,0.03650820028378223,2019-01-01,0.74,1646050
5630,Puducherry,2019,2,Lenovo,4515,0.02885758478313669,2019-01-01,0.74,1646050
5631,Puducherry,2019,2,Others,14807,0.09463881680706643,2019-01-01,0.74,1646050
5632,Puducherry,2019,1,Xiaomi,31724,0.23842055028220563,2019-01-01,0.74,1646050
5633,Puducherry,2019,1,Samsung,25850,0.19427472023688738,2019-01-01,0.74,1646050
5634,Puducherry,2019,1,Vivo,20462,0.15378140524128395,2019-01-01,0.74,1646050
5635,Puducherry,2019,1,Oppo,11797,0.08865991778083407,2019-01-01,0.74,1646050
5636,Puducherry,2019,1,Apple,5579,0.04192876844106749,2019-01-01,0.74,1646050
5637,Puducherry,2019,1,Huawei,5396,0.04055343870012551,2019-01-01,0.74,1646050
5638,Puducherry,2019,1,Realme,5336,0.0401025109162101,2019-01-01,0.74,1646050
5639,Puducherry,2019,1,OnePlus,5225,0.0392682945159666,2019-01-01,0.74,1646050
5640,Puducherry,2019,1,Motorola,4927,0.03702868652252009,2019-01-01,0.74,1646050
5641,Puducherry,2019,1,Lenovo,3929,0.029528254383393834,2019-01-01,0.74,1646050
5642,Puducherry,2019,1,Others,12834,0.09645345297950533,2019-01-01,0.74,1646050
5643,Puducherry,2019,4,Xiaomi,47168,0.23088520353219902,2019-01-01,0.74,1646050
5644,Puducherry,2019,4,Samsung,39943,0.19551915885105633,2019-01-01,0.74,1646050
5645,Puducherry,2019,4,Vivo,35132,0.17196953380455426,2019-01-01,0.74,1646050
5646,Puducherry,2019,4,Oppo,19967,0.09773755213126309,2019-01-01,0.74,1646050
5647,Puducherry,2019,4,Realme,8502,0.04161690129814188,2019-01-01,0.74,1646050
5648,Puducherry,2019,4,Huawei,8456,0.04139173340121003,2019-01-01,0.74,1646050
5649,Puducherry,2019,4,Apple,7844,0.0383960213811603,2019-01-01,0.74,1646050
5650,Puducherry,2019,4,OnePlus,6844,0.03350106710003328,2019-01-01,0.74,1646050
5651,Puducherry,2019,4,Motorola,6840,0.03348148728290878,2019-01-01,0.74,1646050
5652,Puducherry,2019,4,Lenovo,5250,0.025698509975916824,2019-01-01,0.74,1646050
5653,Puducherry,2019,4,Others,18346,0.0898028312415562,2019-01-01,0.74,1646050
5654,Puducherry,2021,3,Xiaomi,89382,0.2253655363342738,2021-01-01,0.74,1646050
5655,Puducherry,2021,3,Vivo,83355,0.21016920947331,2021-01-01,0.74,1646050
5656,Puducherry,2021,3,Samsung,75347,0.18997803882413158,2021-01-01,0.74,1646050
5657,Puducherry,2021,3,Oppo,43803,0.1104437872060392,2021-01-01,0.74,1646050
5658,Puducherry,2021,3,Realme,22703,0.05724277563040677,2021-01-01,0.74,1646050
5659,Puducherry,2021,3,Apple,13603,0.034298263529067674,2021-01-01,0.74,1646050
5660,Puducherry,2021,3,Huawei,13160,0.03318129442347501,2021-01-01,0.74,1646050
5661,Puducherry,2021,3,OnePlus,11252,0.028370511007062373,2021-01-01,0.74,1646050
5662,Puducherry,2021,3,Motorola,9219,0.023244555721125843,2021-01-01,0.74,1646050
5663,Puducherry,2021,3,Lenovo,6496,0.01637885171541745,2021-01-01,0.74,1646050
5664,Puducherry,2021,3,Others,28289,0.07132717613569031,2021-01-01,0.74,1646050
5665,Puducherry,2021,2,Xiaomi,83067,0.2245290719832631,2021-01-01,0.74,1646050
5666,Puducherry,2021,2,Vivo,75036,0.20282137846962248,2021-01-01,0.74,1646050
5667,Puducherry,2021,2,Samsung,72364,0.1955989955698033,2021-01-01,0.74,1646050
5668,Puducherry,2021,2,Oppo,40051,0.10825735685653352,2021-01-01,0.74,1646050
5669,Puducherry,2021,2,Realme,19411,0.05246769254056509,2021-01-01,0.74,1646050
5670,Puducherry,2021,2,Huawei,13441,0.03633085649568468,2021-01-01,0.74,1646050
5671,Puducherry,2021,2,Apple,12595,0.034044128975756906,2021-01-01,0.74,1646050
5672,Puducherry,2021,2,OnePlus,10003,0.027037985084914357,2021-01-01,0.74,1646050
5673,Puducherry,2021,2,Motorola,9333,0.025226983384735148,2021-01-01,0.74,1646050
5674,Puducherry,2021,2,Lenovo,6729,0.018188403642546105,2021-01-01,0.74,1646050
5675,Puducherry,2021,2,Others,27931,0.07549714699657531,2021-01-01,0.74,1646050
5676,Puducherry,2021,1,Xiaomi,77315,0.22327371859107828,2021-01-01,0.74,1646050
5677,Puducherry,2021,1,Samsung,68574,0.1980310674340633,2021-01-01,0.74,1646050
5678,Puducherry,2021,1,Vivo,67958,0.19625215505416152,2021-01-01,0.74,1646050
5679,Puducherry,2021,1,Oppo,37061,0.10702641511613467,2021-01-01,0.74,1646050
5680,Puducherry,2021,1,Realme,16555,0.04780827020985968,2021-01-01,0.74,1646050
5681,Puducherry,2021,1,Huawei,13528,0.03906676408329699,2021-01-01,0.74,1646050
5682,Puducherry,2021,1,Apple,11809,0.03410255891925297,2021-01-01,0.74,1646050
5683,Puducherry,2021,1,Motorola,9477,0.027368104909624897,2021-01-01,0.74,1646050
5684,Puducherry,2021,1,OnePlus,9192,0.02654506914944308,2021-01-01,0.74,1646050
5685,Puducherry,2021,1,Lenovo,7061,0.02039107193910113,2021-01-01,0.74,1646050
5686,Puducherry,2021,1,Others,27749,0.08013480459398346,2021-01-01,0.74,1646050
5687,Puducherry,2021,4,Xiaomi,95031,0.2245709140835651,2021-01-01,0.74,1646050
5688,Puducherry,2021,4,Vivo,91633,0.21654098736432661,2021-01-01,0.74,1646050
5689,Puducherry,2021,4,Samsung,78438,0.1853594443801147,2021-01-01,0.74,1646050
5690,Puducherry,2021,4,Oppo,47542,0.1123480800724064,2021-01-01,0.74,1646050
5691,Puducherry,2021,4,Realme,26683,0.06305548400513272,2021-01-01,0.74,1646050
5692,Puducherry,2021,4,Apple,15236,0.0360046979088634,2021-01-01,0.74,1646050
5693,Puducherry,2021,4,Huawei,12678,0.029959803103739184,2021-01-01,0.74,1646050
5694,Puducherry,2021,4,OnePlus,12298,0.02906181247592558,2021-01-01,0.74,1646050
5695,Puducherry,2021,4,Motorola,9210,0.021764457058324492,2021-01-01,0.74,1646050
5696,Puducherry,2021,4,Lenovo,6149,0.01453090623796279,2021-01-01,0.74,1646050
5697,Puducherry,2021,4,Others,28269,0.06680341330963899,2021-01-01,0.74,1646050
5698,Puducherry,2018,3,Xiaomi,19571,0.23999950947931228,2018-01-01,0.74,1646050
5699,Puducherry,2018,3,Samsung,16124,0.19772888921590268,2018-01-01,0.74,1646050
5700,Puducherry,2018,3,Vivo,11071,0.1357638633409364,2018-01-01,0.74,1646050
5701,Puducherry,2018,3,Oppo,6528,0.08005297623427268,2018-01-01,0.74,1646050
5702,Puducherry,2018,3,Apple,3737,0.04582689524930714,2018-01-01,0.74,1646050
5703,Puducherry,2018,3,OnePlus,3601,0.044159124911093126,2018-01-01,0.74,1646050
5704,Puducherry,2018,3,Motorola,3362,0.04122826380202585,2018-01-01,0.74,1646050
5705,Puducherry,2018,3,Realme,3361,0.0412160007848331,2018-01-01,0.74,1646050
5706,Puducherry,2018,3,Huawei,3062,0.03754935864420082,2018-01-01,0.74,1646050
5707,Puducherry,2018,3,Lenovo,2694,0.03303656831726878,2018-01-01,0.74,1646050
5708,Puducherry,2018,3,Others,8435,0.10343855002084713,2018-01-01,0.74,1646050
5709,Puducherry,2018,2,Xiaomi,15839,0.24152180542848428,2018-01-01,0.74,1646050
5710,Puducherry,2018,2,Samsung,13200,0.2012808783165599,2018-01-01,0.74,1646050
5711,Puducherry,2018,2,Vivo,8391,0.12795059469350412,2018-01-01,0.74,1646050
5712,Puducherry,2018,2,Oppo,4929,0.07516010978957,2018-01-01,0.74,1646050
5713,Puducherry,2018,2,Apple,3109,0.04740774626410491,2018-01-01,0.74,1646050
5714,Puducherry,2018,2,OnePlus,3026,0.0461421164989326,2018-01-01,0.74,1646050
5715,Puducherry,2018,2,Realme,2734,0.041689539493748096,2018-01-01,0.74,1646050
5716,Puducherry,2018,2,Motorola,2725,0.04155230253125953,2018-01-01,0.74,1646050
5717,Puducherry,2018,2,Huawei,2404,0.03665751753583409,2018-01-01,0.74,1646050
5718,Puducherry,2018,2,Lenovo,2287,0.03487343702348277,2018-01-01,0.74,1646050
5719,Puducherry,2018,2,Others,6936,0.10576395242451966,2018-01-01,0.74,1646050
5720,Puducherry,2018,1,Xiaomi,11605,0.2353096232612839,2018-01-01,0.74,1646050
5721,Puducherry,2018,1,Samsung,9972,0.20219798045338416,2018-01-01,0.74,1646050
5722,Puducherry,2018,1,Vivo,5974,0.12113224380550712,2018-01-01,0.74,1646050
5723,Puducherry,2018,1,Oppo,3608,0.07315787339308163,2018-01-01,0.74,1646050
5724,Puducherry,2018,1,Apple,2447,0.049616772780729144,2018-01-01,0.74,1646050
5725,Puducherry,2018,1,OnePlus,2409,0.048846263027697796,2018-01-01,0.74,1646050
5726,Puducherry,2018,1,Motorola,2122,0.04302688673506631,2018-01-01,0.74,1646050
5727,Puducherry,2018,1,Realme,2098,0.04254024899630966,2018-01-01,0.74,1646050
5728,Puducherry,2018,1,Lenovo,1800,0.03649783040674804,2018-01-01,0.74,1646050
5729,Puducherry,2018,1,Huawei,1766,0.03580842694350947,2018-01-01,0.74,1646050
5730,Puducherry,2018,1,Others,5517,0.11186585019668276,2018-01-01,0.74,1646050
5731,Puducherry,2018,4,Xiaomi,26240,0.23964783458454345,2018-01-01,0.74,1646050
5732,Puducherry,2018,4,Samsung,21223,0.19382797230898496,2018-01-01,0.74,1646050
5733,Puducherry,2018,4,Vivo,16096,0.14700348877564068,2018-01-01,0.74,1646050
5734,Puducherry,2018,4,Oppo,9310,0.08502749009078123,2018-01-01,0.74,1646050
5735,Puducherry,2018,4,Apple,4752,0.0433996383363472,2018-01-01,0.74,1646050
