,state,year,quarter,pincode,count,amount,registeredUsers,longitude,latitude,date,hdi,population
4181,Tamil Nadu,2021,3,602105,1520017,1812031117.3820472,125331,79.89423333333333,12.9191,2021-01-01,0.709,83697770
4182,Tamil Nadu,2021,3,641602,1367642,2684695543.2562833,152392,77.3289,11.0099,2021-01-01,0.709,83697770
4183,Tamil Nadu,2021,3,600100,1350298,1860703756.770228,120046,80.2153,12.9377,2021-01-01,0.709,83697770
4184,Tamil Nadu,2021,2,600003,31694305,54282023022.63944,99585,80.2737,13.0754,2021-01-01,0.709,83697770
4185,Tamil Nadu,2021,2,635109,1275081,2006220732.4877515,127444,77.9667,12.6133,2021-01-01,0.709,83697770
4186,Tamil Nadu,2021,2,635126,1053379,1591448500.4473886,103999,77.8019,12.7879,2021-01-01,0.709,83697770
4187,Tamil Nadu,2021,2,602105,1016568,1222850945.1461587,116613,79.89423333333333,12.9191,2021-01-01,0.709,83697770
4188,Tamil Nadu,2021,2,600100,976163,1399029790.5335903,112485,80.2153,12.9377,2021-01-01,0.709,83697770
4189,Tamil Nadu,2021,1,600003,25512152,44939868773.04715,93539,80.2737,13.0754,2021-01-01,0.709,83697770
4190,Tamil Nadu,2021,1,635109,1238103,1900317477.799319,119256,77.9667,12.6133,2021-01-01,0.709,83697770
4191,Tamil Nadu,2021,1,602105,1135840,1360867198.7375581,109002,79.89423333333333,12.9191,2021-01-01,0.709,83697770
4192,Tamil Nadu,2021,1,600100,1095476,1466611474.8299057,105601,80.2153,12.9377,2021-01-01,0.709,83697770
4193,Tamil Nadu,2021,1,635126,1072079,1586170318.8836057,97362,77.8019,12.7879,2021-01-01,0.709,83697770
4194,Tamil Nadu,2021,1,600042,831771,1034683333.1038237,80853,80.2523,13.0647,2021-01-01,0.709,83697770
4195,Tamil Nadu,2021,4,600003,54054310,83084090738.55415,113049,80.2737,13.0754,2021-01-01,0.709,83697770
4196,Tamil Nadu,2021,4,635109,2291857,3599042483.4035006,145634,77.9667,12.6133,2021-01-01,0.709,83697770
4197,Tamil Nadu,2021,4,635126,1962102,2901462305.604706,118854,77.8019,12.7879,2021-01-01,0.709,83697770
4198,Tamil Nadu,2021,4,602105,1820307,2105004028.3738217,133972,79.89423333333333,12.9191,2021-01-01,0.709,83697770
4199,Tamil Nadu,2021,4,641602,1806619,3224339266.1110125,162911,77.3289,11.0099,2021-01-01,0.709,83697770
4200,Tamil Nadu,2021,4,600100,1601658,2180876811.626523,127705,80.2153,12.9377,2021-01-01,0.709,83697770
4201,Tamil Nadu,2018,3,600003,4430587,7070098756.153783,25211,80.2737,13.0754,2018-01-01,0.709,83697770
4202,Tamil Nadu,2018,3,635126,150005,290338070.1790305,25446,77.8019,12.7879,2018-01-01,0.709,83697770
4203,Tamil Nadu,2018,3,600119,138418,218687635.55921072,25310,80.2313,12.89,2018-01-01,0.709,83697770
4204,Tamil Nadu,2018,2,600003,2771900,5194488793.022476,21275,80.2737,13.0754,2018-01-01,0.709,83697770
4205,Tamil Nadu,2018,2,635126,80985,172230600.9646459,19632,77.8019,12.7879,2018-01-01,0.709,83697770
4206,Tamil Nadu,2018,2,600119,78288,157174034.1418513,19870,80.2313,12.89,2018-01-01,0.709,83697770
4207,Tamil Nadu,2018,2,600042,64872,133464170.21839921,21630,80.2523,13.0647,2018-01-01,0.709,83697770
4208,Tamil Nadu,2018,1,600003,2010196,2997847000.265506,16113,80.2737,13.0754,2018-01-01,0.709,83697770
4209,Tamil Nadu,2018,1,600119,57943,105956128.93332893,15020,80.2313,12.89,2018-01-01,0.709,83697770
4210,Tamil Nadu,2018,1,600097,53815,100986696.11938742,13934,80.0707,12.8503,2018-01-01,0.709,83697770
4211,Tamil Nadu,2018,1,600042,46219,86200334.82890616,16188,80.2523,13.0647,2018-01-01,0.709,83697770
4212,Tamil Nadu,2018,1,602105,45667,62295253.93820695,17170,79.89423333333333,12.9191,2018-01-01,0.709,83697770
4213,Tamil Nadu,2018,4,600003,5539392,10066365923.24963,31780,80.2737,13.0754,2018-01-01,0.709,83697770
4214,Tamil Nadu,2018,4,600119,208358,319036633.4215151,32763,80.2313,12.89,2018-01-01,0.709,83697770
4215,Tamil Nadu,2018,4,635126,203970,421419396.2658981,33327,77.8019,12.7879,2018-01-01,0.709,83697770
4216,Tamil Nadu,2018,4,602105,165149,247756868.24497595,40337,79.89423333333333,12.9191,2018-01-01,0.709,83697770
4217,Tamil Nadu,2018,4,600100,155543,278569002.94251156,42866,80.2153,12.9377,2018-01-01,0.709,83697770
4218,Tamil Nadu,2020,3,600003,11269288,28801727693.914406,81870,80.2737,13.0754,2020-01-01,0.709,83697770
4219,Tamil Nadu,2020,3,635109,598811,1002653790.519563,97699,77.9667,12.6133,2020-01-01,0.709,83697770
4220,Tamil Nadu,2020,3,600100,514489,768349593.1809273,90250,80.2153,12.9377,2020-01-01,0.709,83697770
4221,Tamil Nadu,2020,3,635126,512840,818669317.5640285,80964,77.8019,12.7879,2020-01-01,0.709,83697770
4222,Tamil Nadu,2020,3,641602,448547,1009083629.0274758,107812,77.3289,11.0099,2020-01-01,0.709,83697770
4223,Tamil Nadu,2020,3,602105,446062,630267409.1499232,90254,79.89423333333333,12.9191,2020-01-01,0.709,83697770
4224,Tamil Nadu,2020,2,600003,8641869,22394007817.575096,77789,80.2737,13.0754,2020-01-01,0.709,83697770
4225,Tamil Nadu,2020,2,600100,366181,539808099.6082759,83667,80.2153,12.9377,2020-01-01,0.709,83697770
4226,Tamil Nadu,2020,2,635109,344887,536735274.25252926,87458,77.9667,12.6133,2020-01-01,0.709,83697770
4227,Tamil Nadu,2020,2,635126,311070,526135656.1687701,73063,77.8019,12.7879,2020-01-01,0.709,83697770
4228,Tamil Nadu,2020,2,602105,255659,328797416.64725065,82779,79.89423333333333,12.9191,2020-01-01,0.709,83697770
4229,Tamil Nadu,2020,2,641602,248113,458699601.40400076,95158,77.3289,11.0099,2020-01-01,0.709,83697770
4230,Tamil Nadu,2020,1,600003,14352747,29310364582.884754,74485,80.2737,13.0754,2020-01-01,0.709,83697770
4231,Tamil Nadu,2020,1,600100,658195,858538448.1417917,78806,80.2153,12.9377,2020-01-01,0.709,83697770
4232,Tamil Nadu,2020,1,600042,521888,643566422.7428123,61417,80.2523,13.0647,2020-01-01,0.709,83697770
4233,Tamil Nadu,2020,1,602105,519858,594897331.0955238,77276,79.89423333333333,12.9191,2020-01-01,0.709,83697770
4234,Tamil Nadu,2020,4,600003,11690163,26114457256.84628,87638,80.2737,13.0754,2020-01-01,0.709,83697770
4235,Tamil Nadu,2020,4,635109,1165466,1845088384.5167162,110280,77.9667,12.6133,2020-01-01,0.709,83697770
4236,Tamil Nadu,2020,4,635126,1017235,1521953929.3793557,90075,77.8019,12.7879,2020-01-01,0.709,83697770
4237,Tamil Nadu,2020,4,600100,992411,1308127036.490784,98526,80.2153,12.9377,2020-01-01,0.709,83697770
4238,Tamil Nadu,2020,4,602105,940801,1155605481.4166443,100634,79.89423333333333,12.9191,2020-01-01,0.709,83697770
4239,Tamil Nadu,2020,4,641602,761944,1627583745.7923462,121857,77.3289,11.0099,2020-01-01,0.709,83697770
4240,Tamil Nadu,2020,4,600056,739273,1109853352.4073906,87572,79.87262,13.0384,2020-01-01,0.709,83697770
4241,Tamil Nadu,2020,4,600042,710121,904201988.7445955,75433,80.2523,13.0647,2020-01-01,0.709,83697770
4242,Tamil Nadu,2022,1,600003,62446149,95888452779.63263,119226,80.2737,13.0754,2022-01-01,0.709,83697770
4243,Tamil Nadu,2022,1,635109,2529796,3995922448.343732,154260,77.9667,12.6133,2022-01-01,0.709,83697770
4244,Tamil Nadu,2022,1,635126,2133935,3120121471.4986033,125806,77.8019,12.7879,2022-01-01,0.709,83697770
4245,Tamil Nadu,2022,1,641602,2060478,3585502916.232564,172812,77.3289,11.0099,2022-01-01,0.709,83697770
4246,Tamil Nadu,2022,1,602105,2034034,2412500026.8843203,142269,79.89423333333333,12.9191,2022-01-01,0.709,83697770
4247,Tamil Nadu,2022,1,600100,1849606,2551967667.3345017,134860,80.2153,12.9377,2022-01-01,0.709,83697770
4248,Manipur,2019,3,795004,49341,143342579.45317823,22710,93.3452,24.4065,2019-01-01,0.697,3436948
4249,Manipur,2019,3,795001,34428,100742930.73130392,8963,93.34520000000002,24.4065,2019-01-01,0.697,3436948
4250,Manipur,2019,3,795002,16183,38435546.5771031,5070,93.3452,24.4065,2019-01-01,0.697,3436948
4251,Manipur,2019,3,795138,12455,31596560.483539104,6388,93.96799523809524,24.5532,2019-01-01,0.697,3436948
4252,Manipur,2019,3,795133,11331,21911206.158574402,5752,93.7779,24.4975,2019-01-01,0.697,3436948
4253,Manipur,2019,3,795148,10206,20197259.281416446,4254,94.0639,24.5892,2019-01-01,0.697,3436948
4254,Manipur,2019,3,795103,10097,21276889.316738486,5001,93.9124,24.4468,2019-01-01,0.697,3436948
4255,Manipur,2019,3,795149,9541,25778922.851421803,3974,94.05616896551724,24.5308,2019-01-01,0.697,3436948
4256,Manipur,2019,2,795004,36187,120781209.48124579,19706,93.3452,24.4065,2019-01-01,0.697,3436948
4257,Manipur,2019,2,795001,28023,77389134.5047512,7662,93.34520000000002,24.4065,2019-01-01,0.697,3436948
4258,Manipur,2019,2,795002,10533,30009542.78850165,4424,93.3452,24.4065,2019-01-01,0.697,3436948
4259,Manipur,2019,2,795138,9739,27248718.95561669,5616,93.96799523809524,24.5532,2019-01-01,0.697,3436948
4260,Manipur,2019,2,795133,8834,21011673.359420665,4966,93.7779,24.4975,2019-01-01,0.697,3436948
4261,Manipur,2019,2,795148,8578,18484663.43130917,3777,94.0639,24.5892,2019-01-01,0.697,3436948
4262,Manipur,2019,2,795149,7257,20388901.095304318,3589,94.05616896551724,24.5308,2019-01-01,0.697,3436948
4263,Manipur,2019,1,795004,35245,109634944.30257642,16916,93.3452,24.4065,2019-01-01,0.697,3436948
4264,Manipur,2019,1,795001,24838,56727468.16179132,6562,93.34520000000002,24.4065,2019-01-01,0.697,3436948
4265,Manipur,2019,1,795002,12432,25977979.478554804,3738,93.3452,24.4065,2019-01-01,0.697,3436948
4266,Manipur,2019,1,795138,11157,22901903.302165523,4947,93.96799523809524,24.5532,2019-01-01,0.697,3436948
4267,Manipur,2019,1,795133,9791,21402954.883938394,4247,93.7779,24.4975,2019-01-01,0.697,3436948
4268,Manipur,2019,1,795148,9570,19123565.136399906,3259,94.0639,24.5892,2019-01-01,0.697,3436948
4269,Manipur,2019,1,795149,8393,24871786.666982573,3182,94.05616896551724,24.5308,2019-01-01,0.697,3436948
4270,Manipur,2019,4,795004,85163,284142574.36576116,25471,93.3452,24.4065,2019-01-01,0.697,3436948
4271,Manipur,2019,4,795001,41607,123799617.86394042,10002,93.34520000000002,24.4065,2019-01-01,0.697,3436948
4272,Manipur,2019,4,795002,19150,43657709.80721581,5696,93.3452,24.4065,2019-01-01,0.697,3436948
4273,Manipur,2019,4,795133,16045,32936174.803068608,6672,93.7779,24.4975,2019-01-01,0.697,3436948
4274,Manipur,2019,4,795138,14997,36046485.762527086,7206,93.96799523809524,24.5532,2019-01-01,0.697,3436948
4275,Manipur,2019,4,795148,13841,28618093.637119994,4925,94.0639,24.5892,2019-01-01,0.697,3436948
4276,Manipur,2019,4,795149,12308,32634117.40836089,4512,94.05616896551724,24.5308,2019-01-01,0.697,3436948
4277,Manipur,2019,4,795103,12270,28917720.973230727,5745,93.9124,24.4468,2019-01-01,0.697,3436948
4278,Manipur,2019,4,795010,10612,24985787.00335359,4709,93.3452,24.4065,2019-01-01,0.697,3436948
4279,Manipur,2021,3,795004,2823956,6823004582.206873,52013,93.3452,24.4065,2021-01-01,0.697,3436948
4280,Manipur,2021,3,795001,63235,207496231.94250196,21440,93.34520000000002,24.4065,2021-01-01,0.697,3436948
4281,Manipur,2021,3,795133,53340,176697938.23382312,16112,93.7779,24.4975,2021-01-01,0.697,3436948
4282,Manipur,2021,3,795002,52916,166795951.33997193,12236,93.3452,24.4065,2021-01-01,0.697,3436948
4283,Manipur,2021,3,795138,51630,164039582.16495326,16512,93.96799523809524,24.5532,2021-01-01,0.697,3436948
4284,Manipur,2021,3,795148,47825,145269736.73353177,11534,94.0639,24.5892,2021-01-01,0.697,3436948
4285,Manipur,2021,3,795103,42874,122545388.96263914,13914,93.9124,24.4468,2021-01-01,0.697,3436948
4286,Manipur,2021,3,795149,35644,122341897.59110552,11323,94.05616896551724,24.5308,2021-01-01,0.697,3436948
4287,Manipur,2021,2,795004,2185030,5211049973.461837,48527,93.3452,24.4065,2021-01-01,0.697,3436948
4288,Manipur,2021,2,795001,46325,131734104.17665228,19987,93.34520000000002,24.4065,2021-01-01,0.697,3436948
4289,Manipur,2021,2,795133,44948,144473238.27939054,14912,93.7779,24.4975,2021-01-01,0.697,3436948
4290,Manipur,2021,2,795138,42030,122133179.43891996,15383,93.96799523809524,24.5532,2021-01-01,0.697,3436948
4291,Manipur,2021,2,795002,41066,111647241.34338762,11348,93.3452,24.4065,2021-01-01,0.697,3436948
4292,Manipur,2021,2,795148,38043,110126803.80705282,10740,94.0639,24.5892,2021-01-01,0.697,3436948
4293,Manipur,2021,2,795103,35832,89128017.27387875,12882,93.9124,24.4468,2021-01-01,0.697,3436948
4294,Manipur,2021,2,795149,28651,84575734.09783353,10473,94.05616896551724,24.5308,2021-01-01,0.697,3436948
4295,Manipur,2021,1,795004,1557689,4521302248.497635,45367,93.3452,24.4065,2021-01-01,0.697,3436948
4296,Manipur,2021,1,795001,47326,162912662.9322396,18706,93.34520000000002,24.4065,2021-01-01,0.697,3436948
4297,Manipur,2021,1,795002,39543,115764588.4730033,10577,93.3452,24.4065,2021-01-01,0.697,3436948
4298,Manipur,2021,1,795133,35007,128099048.48124702,13896,93.7779,24.4975,2021-01-01,0.697,3436948
4299,Manipur,2021,1,795138,34160,120845508.83923979,14339,93.96799523809524,24.5532,2021-01-01,0.697,3436948
4300,Manipur,2021,1,795148,30444,95740714.71725169,10038,94.0639,24.5892,2021-01-01,0.697,3436948
4301,Manipur,2021,1,795103,28626,88442534.4035099,12018,93.9124,24.4468,2021-01-01,0.697,3436948
4302,Manipur,2021,1,795149,26145,92674945.95095426,9752,94.05616896551724,24.5308,2021-01-01,0.697,3436948
4303,Manipur,2021,4,795004,3416235,8509771291.735897,55504,93.3452,24.4065,2021-01-01,0.697,3436948
4304,Manipur,2021,4,795001,80571,271500636.64166105,22870,93.34520000000002,24.4065,2021-01-01,0.697,3436948
4305,Manipur,2021,4,795002,62748,205142971.6276666,13103,93.3452,24.4065,2021-01-01,0.697,3436948
4306,Manipur,2021,4,795133,60364,204797473.2713009,17290,93.7779,24.4975,2021-01-01,0.697,3436948
4307,Manipur,2021,4,795138,58879,187064825.8482265,17655,93.96799523809524,24.5532,2021-01-01,0.697,3436948
4308,Manipur,2021,4,795148,53342,150150678.49732533,12351,94.0639,24.5892,2021-01-01,0.697,3436948
4309,Manipur,2021,4,795149,42501,148358606.67382938,12180,94.05616896551724,24.5308,2021-01-01,0.697,3436948
4310,Manipur,2021,4,795103,41864,121139818.62556697,14898,93.9124,24.4468,2021-01-01,0.697,3436948
4311,Manipur,2018,3,795008,22448,15778360.208970271,2279,93.34520000000002,24.4065,2018-01-01,0.697,3436948
4312,Manipur,2018,3,795004,22196,61681660.67057082,10911,93.3452,24.4065,2018-01-01,0.697,3436948
4313,Manipur,2018,3,795001,15883,31271196.166412406,4101,93.34520000000002,24.4065,2018-01-01,0.697,3436948
4314,Manipur,2018,3,795138,10525,20443510.769133568,3219,93.96799523809524,24.5532,2018-01-01,0.697,3436948
4315,Manipur,2018,3,795133,8504,12631267.784410078,2534,93.7779,24.4975,2018-01-01,0.697,3436948
4316,Manipur,2018,3,795148,7723,11875212.226570638,2056,94.0639,24.5892,2018-01-01,0.697,3436948
4317,Manipur,2018,3,795149,6292,9524903.275712792,2114,94.05616896551724,24.5308,2018-01-01,0.697,3436948
4318,Manipur,2018,2,795004,18869,44371601.789746955,8370,93.3452,24.4065,2018-01-01,0.697,3436948
4319,Manipur,2018,2,795001,11421,20780535.104123443,3001,93.34520000000002,24.4065,2018-01-01,0.697,3436948
4320,Manipur,2018,2,795138,10598,10328620.30235086,2602,93.96799523809524,24.5532,2018-01-01,0.697,3436948
4321,Manipur,2018,2,795130,8787,4411550.308926317,1795,93.9404,24.5217,2018-01-01,0.697,3436948
4322,Manipur,2018,2,795148,8124,6416280.939354524,1539,94.0639,24.5892,2018-01-01,0.697,3436948
4323,Manipur,2018,2,795008,7956,6424120.1701824935,1773,93.34520000000002,24.4065,2018-01-01,0.697,3436948
4324,Manipur,2018,2,795149,7677,7402520.412686354,1775,94.05616896551724,24.5308,2018-01-01,0.697,3436948
4325,Manipur,2018,2,795133,7109,10382916.496883135,1893,93.7779,24.4975,2018-01-01,0.697,3436948
4326,Manipur,2018,1,795004,12606,23682933.58208196,5825,93.3452,24.4065,2018-01-01,0.697,3436948
4327,Manipur,2018,1,795001,8487,10244714.67605827,2063,93.34520000000002,24.4065,2018-01-01,0.697,3436948
4328,Manipur,2018,1,795133,4140,6458893.323608544,1211,93.7779,24.4975,2018-01-01,0.697,3436948
4329,Manipur,2018,1,795130,4015,1947352.8842733959,1034,93.9404,24.5217,2018-01-01,0.697,3436948
4330,Manipur,2018,1,795138,4012,3186030.4751248285,1608,93.96799523809524,24.5532,2018-01-01,0.697,3436948
4331,Manipur,2018,1,795009,3749,4170135.4255989287,970,93.3452,24.4065,2018-01-01,0.697,3436948
4332,Manipur,2018,1,795149,3632,3526963.202119058,1034,94.05616896551724,24.5308,2018-01-01,0.697,3436948
4333,Manipur,2018,1,795008,3285,2936870.674948047,1230,93.34520000000002,24.4065,2018-01-01,0.697,3436948
4334,Manipur,2018,1,795002,3020,4270672.741117084,1189,93.3452,24.4065,2018-01-01,0.697,3436948
4335,Manipur,2018,4,795004,32711,95104886.51172696,14342,93.3452,24.4065,2018-01-01,0.697,3436948
4336,Manipur,2018,4,795001,19824,48128337.59258818,5526,93.34520000000002,24.4065,2018-01-01,0.697,3436948
4337,Manipur,2018,4,795138,12501,27087023.257224698,4221,93.96799523809524,24.5532,2018-01-01,0.697,3436948
4338,Manipur,2018,4,795133,10795,19534498.355745625,3508,93.7779,24.4975,2018-01-01,0.697,3436948
4339,Manipur,2018,4,795148,9494,18953989.770510618,2734,94.0639,24.5892,2018-01-01,0.697,3436948
4340,Manipur,2018,4,795149,7506,16701062.637170646,2679,94.05616896551724,24.5308,2018-01-01,0.697,3436948
4341,Manipur,2018,4,795002,7121,22565426.57785627,3077,93.3452,24.4065,2018-01-01,0.697,3436948
4342,Manipur,2018,4,795008,6971,12533403.844624616,2877,93.34520000000002,24.4065,2018-01-01,0.697,3436948
4343,Manipur,2020,3,795004,668121,2783564813.2543106,37728,93.3452,24.4065,2020-01-01,0.697,3436948
4344,Manipur,2020,3,795133,39633,91377856.61182675,11530,93.7779,24.4975,2020-01-01,0.697,3436948
4345,Manipur,2020,3,795001,37763,100794824.11540367,15470,93.34520000000002,24.4065,2020-01-01,0.697,3436948
4346,Manipur,2020,3,795138,37003,90478654.05794755,12056,93.96799523809524,24.5532,2020-01-01,0.697,3436948
4347,Manipur,2020,3,795002,32589,85557701.29399624,8812,93.3452,24.4065,2020-01-01,0.697,3436948
4348,Manipur,2020,3,795103,30393,65449502.81618789,10017,93.9124,24.4468,2020-01-01,0.697,3436948
4349,Manipur,2020,3,795148,29878,73091134.6093145,8207,94.0639,24.5892,2020-01-01,0.697,3436948
4350,Manipur,2020,3,795149,28473,67187829.42387846,8206,94.05616896551724,24.5308,2020-01-01,0.697,3436948
4351,Manipur,2020,3,795010,24695,55104065.47168037,8105,93.3452,24.4065,2020-01-01,0.697,3436948
4352,Manipur,2020,2,795004,434372,1785185559.4248211,32442,93.3452,24.4065,2020-01-01,0.697,3436948
4353,Manipur,2020,2,795133,37798,78140997.53542186,9675,93.7779,24.4975,2020-01-01,0.697,3436948
4354,Manipur,2020,2,795138,30249,75820288.94663924,10076,93.96799523809524,24.5532,2020-01-01,0.697,3436948
4355,Manipur,2020,2,795001,30163,64637545.78666336,13115,93.34520000000002,24.4065,2020-01-01,0.697,3436948
4356,Manipur,2020,2,795002,28649,64115117.27000809,7522,93.3452,24.4065,2020-01-01,0.697,3436948
4357,Manipur,2020,2,795103,26957,48348962.68931339,8426,93.9124,24.4468,2020-01-01,0.697,3436948
4358,Manipur,2020,2,795148,26952,63698749.748529874,6862,94.0639,24.5892,2020-01-01,0.697,3436948
4359,Manipur,2020,2,795149,25348,54447797.892471895,6744,94.05616896551724,24.5308,2020-01-01,0.697,3436948
4360,Manipur,2020,2,795010,21593,40070674.34978539,6572,93.3452,24.4065,2020-01-01,0.697,3436948
4361,Manipur,2020,1,795004,387305,1585768079.294744,28400,93.3452,24.4065,2020-01-01,0.697,3436948
4362,Manipur,2020,1,795001,29338,71746308.31074907,11267,93.34520000000002,24.4065,2020-01-01,0.697,3436948
4363,Manipur,2020,1,795002,23472,49969749.15235273,6376,93.3452,24.4065,2020-01-01,0.697,3436948
4364,Manipur,2020,1,795133,19760,39998266.40328973,7649,93.7779,24.4975,2020-01-01,0.697,3436948
4365,Manipur,2020,1,795138,18804,45574900.73661077,8206,93.96799523809524,24.5532,2020-01-01,0.697,3436948
4366,Manipur,2020,1,795148,16024,34279598.47380114,5614,94.0639,24.5892,2020-01-01,0.697,3436948
4367,Manipur,2020,1,795103,15607,35641602.94164023,6635,93.9124,24.4468,2020-01-01,0.697,3436948
4368,Manipur,2020,1,795149,14785,35928977.22083622,5197,94.05616896551724,24.5308,2020-01-01,0.697,3436948
4369,Manipur,2020,4,795004,735821,2994638886.281819,41917,93.3452,24.4065,2020-01-01,0.697,3436948
4370,Manipur,2020,4,795001,50986,166310982.51326972,17273,93.34520000000002,24.4065,2020-01-01,0.697,3436948
4371,Manipur,2020,4,795133,45765,129937731.4075594,12893,93.7779,24.4975,2020-01-01,0.697,3436948
