,state,year,quarter,type,count,amount,date,hdi,population
281,Sikkim,2021,2,Recharge & bill payments,345495,103846501.52404109,2021-01-01,0.717,658019
282,Sikkim,2021,2,Merchant payments,153671,190473176.21848944,2021-01-01,0.717,658019
283,Sikkim,2021,2,Financial Services,1865,2851874.287465013,2021-01-01,0.717,658019
284,Sikkim,2021,2,Others,2542,1969531.0292125773,2021-01-01,0.717,658019
285,Sikkim,2021,1,Peer-to-peer payments,403703,1965492629.578867,2021-01-01,0.717,658019
286,Sikkim,2021,1,Recharge & bill payments,279679,93174110.112334,2021-01-01,0.717,658019
287,Sikkim,2021,1,Merchant payments,112925,154183320.1372872,2021-01-01,0.717,658019
288,Sikkim,2021,1,Financial Services,1844,3027799.2784099854,2021-01-01,0.717,658019
289,Sikkim,2021,1,Others,2038,1789867.7338266163,2021-01-01,0.717,658019
290,Sikkim,2021,4,Peer-to-peer payments,831597,3548508409.656125,2021-01-01,0.717,658019
291,Sikkim,2021,4,Recharge & bill payments,376078,136473754.40071422,2021-01-01,0.717,658019
292,Sikkim,2021,4,Merchant payments,369343,504586163.5569785,2021-01-01,0.717,658019
293,Sikkim,2021,4,Financial Services,2269,3162023.7210206646,2021-01-01,0.717,658019
294,Sikkim,2021,4,Others,5058,4052910.300969372,2021-01-01,0.717,658019
295,Sikkim,2018,3,Recharge & bill payments,58421,12221506.18938216,2018-01-01,0.717,658019
296,Sikkim,2018,3,Peer-to-peer payments,43195,215547415.4557628,2018-01-01,0.717,658019
297,Sikkim,2018,3,Merchant payments,4521,5322296.747954514,2018-01-01,0.717,658019
298,Sikkim,2018,3,Financial Services,562,261766.8021705601,2018-01-01,0.717,658019
299,Sikkim,2018,3,Others,1801,1727241.758047811,2018-01-01,0.717,658019
300,Sikkim,2018,2,Recharge & bill payments,45435,9465769.856051585,2018-01-01,0.717,658019
301,Sikkim,2018,2,Peer-to-peer payments,24237,127051984.3879841,2018-01-01,0.717,658019
302,Sikkim,2018,2,Merchant payments,2556,4713227.148135973,2018-01-01,0.717,658019
303,Sikkim,2018,2,Financial Services,562,218130.12995975127,2018-01-01,0.717,658019
304,Sikkim,2018,2,Others,1788,2243974.0076642134,2018-01-01,0.717,658019
305,Sikkim,2018,1,Recharge & bill payments,26965,4823943.542263939,2018-01-01,0.717,658019
306,Sikkim,2018,1,Peer-to-peer payments,13559,56334584.632872,2018-01-01,0.717,658019
307,Sikkim,2018,1,Merchant payments,1349,1677583.1440411464,2018-01-01,0.717,658019
308,Sikkim,2018,1,Financial Services,608,86906.81958101383,2018-01-01,0.717,658019
309,Sikkim,2018,1,Others,1597,1727920.8016103164,2018-01-01,0.717,658019
310,Sikkim,2018,4,Recharge & bill payments,79232,16713780.628117373,2018-01-01,0.717,658019
311,Sikkim,2018,4,Peer-to-peer payments,65451,351253329.74205655,2018-01-01,0.717,658019
312,Sikkim,2018,4,Merchant payments,7452,12637809.239460425,2018-01-01,0.717,658019
313,Sikkim,2018,4,Financial Services,717,596472.7145790398,2018-01-01,0.717,658019
314,Sikkim,2018,4,Others,1681,1939965.7540404093,2018-01-01,0.717,658019
315,Sikkim,2020,3,Recharge & bill payments,298885,83894642.6709112,2020-01-01,0.717,658019
316,Sikkim,2020,3,Peer-to-peer payments,245087,1255521152.966514,2020-01-01,0.717,658019
317,Sikkim,2020,3,Merchant payments,49299,58337178.67223759,2020-01-01,0.717,658019
318,Sikkim,2020,3,Financial Services,1252,1795366.733436462,2020-01-01,0.717,658019
319,Sikkim,2020,3,Others,1912,1378387.6172995246,2020-01-01,0.717,658019
320,Sikkim,2020,2,Recharge & bill payments,297620,78397187.10935993,2020-01-01,0.717,658019
321,Sikkim,2020,2,Peer-to-peer payments,186495,939900165.9422412,2020-01-01,0.717,658019
322,Sikkim,2020,2,Merchant payments,31442,34385184.65717751,2020-01-01,0.717,658019
323,Sikkim,2020,2,Financial Services,883,999656.0722047673,2020-01-01,0.717,658019
324,Sikkim,2020,2,Others,1291,936594.480283038,2020-01-01,0.717,658019
325,Sikkim,2020,1,Peer-to-peer payments,230413,954765350.1856782,2020-01-01,0.717,658019
326,Sikkim,2020,1,Recharge & bill payments,215586,53588505.838823974,2020-01-01,0.717,658019
327,Sikkim,2020,1,Merchant payments,79881,43201695.38937264,2020-01-01,0.717,658019
328,Sikkim,2020,1,Financial Services,345,175569.53933206247,2020-01-01,0.717,658019
329,Sikkim,2020,1,Others,1893,1745150.991195219,2020-01-01,0.717,658019
330,Sikkim,2020,4,Peer-to-peer payments,334069,1711730126.584541,2020-01-01,0.717,658019
331,Sikkim,2020,4,Recharge & bill payments,301382,90168624.05415541,2020-01-01,0.717,658019
332,Sikkim,2020,4,Merchant payments,95503,112478003.86391157,2020-01-01,0.717,658019
333,Sikkim,2020,4,Financial Services,1427,2361187.592392395,2020-01-01,0.717,658019
334,Sikkim,2020,4,Others,2654,2537863.027923054,2020-01-01,0.717,658019
335,Sikkim,2022,1,Peer-to-peer payments,916940,3650961081.00263,2022-01-01,0.717,658019
336,Sikkim,2022,1,Merchant payments,449273,570784579.6670712,2022-01-01,0.717,658019
337,Sikkim,2022,1,Recharge & bill payments,371579,139135962.10369253,2022-01-01,0.717,658019
338,Sikkim,2022,1,Financial Services,2124,3062332.163804472,2022-01-01,0.717,658019
339,Sikkim,2022,1,Others,4386,3487320.9262269526,2022-01-01,0.717,658019
340,Delhi,2019,3,Merchant payments,29453368,9857221391.940361,2019-01-01,0.746,19301096
341,Delhi,2019,3,Peer-to-peer payments,25201978,81904443496.29778,2019-01-01,0.746,19301096
342,Delhi,2019,3,Recharge & bill payments,11133404,10406524192.884487,2019-01-01,0.746,19301096
343,Delhi,2019,3,Financial Services,92061,27952186.986432005,2019-01-01,0.746,19301096
344,Delhi,2019,3,Others,3657065,1000670778.3478061,2019-01-01,0.746,19301096
345,Delhi,2019,2,Merchant payments,20891431,6816878922.844399,2019-01-01,0.746,19301096
346,Delhi,2019,2,Peer-to-peer payments,20570311,65953571241.26435,2019-01-01,0.746,19301096
347,Delhi,2019,2,Recharge & bill payments,12869453,8035701902.391765,2019-01-01,0.746,19301096
348,Delhi,2019,2,Financial Services,137774,33985068.68378611,2019-01-01,0.746,19301096
349,Delhi,2019,2,Others,2702543,866678928.4439986,2019-01-01,0.746,19301096
350,Delhi,2019,1,Peer-to-peer payments,20216287,48250023720.99173,2019-01-01,0.746,19301096
351,Delhi,2019,1,Merchant payments,13875931,3996618719.7994804,2019-01-01,0.746,19301096
352,Delhi,2019,1,Recharge & bill payments,10744978,5521320539.356212,2019-01-01,0.746,19301096
353,Delhi,2019,1,Financial Services,223095,30997039.697555833,2019-01-01,0.746,19301096
354,Delhi,2019,1,Others,1947036,670171769.6522964,2019-01-01,0.746,19301096
355,Delhi,2019,4,Peer-to-peer payments,33040093,105858524152.38443,2019-01-01,0.746,19301096
356,Delhi,2019,4,Merchant payments,32537378,12864577363.070576,2019-01-01,0.746,19301096
357,Delhi,2019,4,Recharge & bill payments,11609898,9500486080.98845,2019-01-01,0.746,19301096
358,Delhi,2019,4,Financial Services,57063,21512527.973989226,2019-01-01,0.746,19301096
359,Delhi,2019,4,Others,3500565,779367300.4732571,2019-01-01,0.746,19301096
360,Delhi,2021,3,Merchant payments,115250887,64006915630.53262,2021-01-01,0.746,19301096
361,Delhi,2021,3,Peer-to-peer payments,93292876,298005532606.47,2021-01-01,0.746,19301096
362,Delhi,2021,3,Recharge & bill payments,28427032,20934734871.908962,2021-01-01,0.746,19301096
363,Delhi,2021,3,Financial Services,144460,220660990.22066334,2021-01-01,0.746,19301096
364,Delhi,2021,3,Others,1645353,690472449.1489255,2021-01-01,0.746,19301096
365,Delhi,2021,2,Merchant payments,75620295,42933366743.23575,2021-01-01,0.746,19301096
366,Delhi,2021,2,Peer-to-peer payments,68497718,223034955527.75317,2021-01-01,0.746,19301096
367,Delhi,2021,2,Recharge & bill payments,25026678,15310096462.746447,2021-01-01,0.746,19301096
368,Delhi,2021,2,Financial Services,158170,190019761.49741396,2021-01-01,0.746,19301096
369,Delhi,2021,2,Others,854403,472659189.30861247,2021-01-01,0.746,19301096
370,Delhi,2021,1,Merchant payments,72615587,39861532639.012344,2021-01-01,0.746,19301096
371,Delhi,2021,1,Peer-to-peer payments,61957428,210823551741.40936,2021-01-01,0.746,19301096
372,Delhi,2021,1,Recharge & bill payments,21164274,15447408658.778738,2021-01-01,0.746,19301096
373,Delhi,2021,1,Financial Services,153039,203106852.42387855,2021-01-01,0.746,19301096
374,Delhi,2021,1,Others,1468676,592745151.8683048,2021-01-01,0.746,19301096
375,Delhi,2021,4,Merchant payments,149204611,88990516304.07437,2021-01-01,0.746,19301096
376,Delhi,2021,4,Peer-to-peer payments,112380292,376556972334.1598,2021-01-01,0.746,19301096
377,Delhi,2021,4,Recharge & bill payments,30127352,22290161823.248642,2021-01-01,0.746,19301096
378,Delhi,2021,4,Financial Services,199280,287950130.24921745,2021-01-01,0.746,19301096
379,Delhi,2021,4,Others,771824,569713470.6592032,2021-01-01,0.746,19301096
380,Delhi,2018,3,Peer-to-peer payments,8557153,22670122888.868217,2018-01-01,0.746,19301096
381,Delhi,2018,3,Recharge & bill payments,5305635,3261844270.537241,2018-01-01,0.746,19301096
382,Delhi,2018,3,Merchant payments,3808395,1048422633.7093576,2018-01-01,0.746,19301096
383,Delhi,2018,3,Financial Services,274526,45051151.35143036,2018-01-01,0.746,19301096
384,Delhi,2018,3,Others,601339,350405916.1523186,2018-01-01,0.746,19301096
385,Delhi,2018,2,Recharge & bill payments,4511737,2078183615.8006349,2018-01-01,0.746,19301096
386,Delhi,2018,2,Peer-to-peer payments,3542716,14348179103.109837,2018-01-01,0.746,19301096
387,Delhi,2018,2,Merchant payments,837001,631597790.6002588,2018-01-01,0.746,19301096
388,Delhi,2018,2,Financial Services,205991,66584728.19594695,2018-01-01,0.746,19301096
389,Delhi,2018,2,Others,276278,321754664.4984691,2018-01-01,0.746,19301096
390,Delhi,2018,1,Recharge & bill payments,3947297,1320559612.770412,2018-01-01,0.746,19301096
391,Delhi,2018,1,Peer-to-peer payments,2380820,9125685134.894358,2018-01-01,0.746,19301096
392,Delhi,2018,1,Merchant payments,339809,375393115.19131327,2018-01-01,0.746,19301096
393,Delhi,2018,1,Financial Services,136240,45588429.271575734,2018-01-01,0.746,19301096
394,Delhi,2018,1,Others,318588,344277514.7923026,2018-01-01,0.746,19301096
395,Delhi,2018,4,Peer-to-peer payments,9973249,32389252494.75772,2018-01-01,0.746,19301096
396,Delhi,2018,4,Merchant payments,9958967,2738429838.939273,2018-01-01,0.746,19301096
397,Delhi,2018,4,Recharge & bill payments,7483633,3961160542.570066,2018-01-01,0.746,19301096
398,Delhi,2018,4,Financial Services,265004,58162003.43614492,2018-01-01,0.746,19301096
399,Delhi,2018,4,Others,1506866,575852739.0031943,2018-01-01,0.746,19301096
400,Delhi,2020,3,Peer-to-peer payments,41498638,140074023548.15637,2020-01-01,0.746,19301096
401,Delhi,2020,3,Merchant payments,40973792,21858176583.0589,2020-01-01,0.746,19301096
402,Delhi,2020,3,Recharge & bill payments,13448341,12883226305.336546,2020-01-01,0.746,19301096
403,Delhi,2020,3,Financial Services,85689,114341865.2645722,2020-01-01,0.746,19301096
404,Delhi,2020,3,Others,485401,234194502.8442282,2020-01-01,0.746,19301096
405,Delhi,2020,2,Peer-to-peer payments,27155938,86227124454.10175,2020-01-01,0.746,19301096
406,Delhi,2020,2,Merchant payments,24963931,12708327043.868336,2020-01-01,0.746,19301096
407,Delhi,2020,2,Recharge & bill payments,13568505,8699886044.040596,2020-01-01,0.746,19301096
408,Delhi,2020,2,Financial Services,64790,75405868.16164647,2020-01-01,0.746,19301096
409,Delhi,2020,2,Others,288854,162694793.15869594,2020-01-01,0.746,19301096
410,Delhi,2020,1,Merchant payments,33951545,14470782771.054684,2020-01-01,0.746,19301096
411,Delhi,2020,1,Peer-to-peer payments,32410795,108987600006.3667,2020-01-01,0.746,19301096
412,Delhi,2020,1,Recharge & bill payments,12822919,9498791147.929193,2020-01-01,0.746,19301096
413,Delhi,2020,1,Financial Services,46529,39908838.24852887,2020-01-01,0.746,19301096
414,Delhi,2020,1,Others,2515816,619460878.9909673,2020-01-01,0.746,19301096
415,Delhi,2020,4,Merchant payments,54581166,31106554562.7951,2020-01-01,0.746,19301096
416,Delhi,2020,4,Peer-to-peer payments,49631928,171546055992.1488,2020-01-01,0.746,19301096
417,Delhi,2020,4,Recharge & bill payments,14862946,12921793576.576857,2020-01-01,0.746,19301096
418,Delhi,2020,4,Financial Services,114862,160007919.76894268,2020-01-01,0.746,19301096
419,Delhi,2020,4,Others,1349515,530676173.2537967,2020-01-01,0.746,19301096
420,Delhi,2022,1,Merchant payments,174454937,98212381475.57239,2022-01-01,0.746,19301096
421,Delhi,2022,1,Peer-to-peer payments,125111881,415305045689.30945,2022-01-01,0.746,19301096
422,Delhi,2022,1,Recharge & bill payments,29435981,22482865572.904938,2022-01-01,0.746,19301096
423,Delhi,2022,1,Financial Services,195184,271039329.10874933,2022-01-01,0.746,19301096
424,Delhi,2022,1,Others,1801878,693588769.393249,2022-01-01,0.746,19301096
425,Tripura,2019,3,Recharge & bill payments,339539,81845425.35425141,2019-01-01,0.658,4184959
426,Tripura,2019,3,Peer-to-peer payments,270163,884623553.9011384,2019-01-01,0.658,4184959
427,Tripura,2019,3,Merchant payments,68399,44802063.64430427,2019-01-01,0.658,4184959
428,Tripura,2019,3,Financial Services,27970,582020.9903208594,2019-01-01,0.658,4184959
429,Tripura,2019,3,Others,5646,5524358.927209696,2019-01-01,0.658,4184959
430,Tripura,2019,2,Peer-to-peer payments,240776,751113516.2256755,2019-01-01,0.658,4184959
431,Tripura,2019,2,Recharge & bill payments,218649,48989430.60730426,2019-01-01,0.658,4184959
432,Tripura,2019,2,Merchant payments,64829,35275706.82877502,2019-01-01,0.658,4184959
433,Tripura,2019,2,Financial Services,1899,339184.3344705297,2019-01-01,0.658,4184959
434,Tripura,2019,2,Others,6405,6103644.851151889,2019-01-01,0.658,4184959
435,Tripura,2019,1,Peer-to-peer payments,296993,679165332.8123899,2019-01-01,0.658,4184959
436,Tripura,2019,1,Recharge & bill payments,227997,44429378.42277926,2019-01-01,0.658,4184959
437,Tripura,2019,1,Merchant payments,46642,28109966.31994779,2019-01-01,0.658,4184959
438,Tripura,2019,1,Financial Services,4189,461473.58856435167,2019-01-01,0.658,4184959
439,Tripura,2019,1,Others,5105,4728790.472138839,2019-01-01,0.658,4184959
440,Tripura,2019,4,Recharge & bill payments,373779,88001651.28693296,2019-01-01,0.658,4184959
441,Tripura,2019,4,Peer-to-peer payments,359076,1071507585.9983547,2019-01-01,0.658,4184959
442,Tripura,2019,4,Merchant payments,62458,51274033.720727704,2019-01-01,0.658,4184959
443,Tripura,2019,4,Financial Services,2239,377097.66713108413,2019-01-01,0.658,4184959
444,Tripura,2019,4,Others,4272,4239791.585043055,2019-01-01,0.658,4184959
445,Tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186,2021-01-01,0.658,4184959
446,Tripura,2021,3,Recharge & bill payments,620991,215226019.57596284,2021-01-01,0.658,4184959
447,Tripura,2021,3,Merchant payments,584079,648504775.623629,2021-01-01,0.658,4184959
448,Tripura,2021,3,Financial Services,2886,3473153.087671739,2021-01-01,0.658,4184959
449,Tripura,2021,3,Others,8915,5028078.734792852,2021-01-01,0.658,4184959
450,Tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264,2021-01-01,0.658,4184959
451,Tripura,2021,2,Recharge & bill payments,589839,189808502.9050523,2021-01-01,0.658,4184959
452,Tripura,2021,2,Merchant payments,440060,404915546.5177107,2021-01-01,0.658,4184959
453,Tripura,2021,2,Financial Services,3656,3503925.3381061675,2021-01-01,0.658,4184959
454,Tripura,2021,2,Others,7146,4271255.844077852,2021-01-01,0.658,4184959
455,Tripura,2021,1,Peer-to-peer payments,643366,2821226150.5919185,2021-01-01,0.658,4184959
456,Tripura,2021,1,Recharge & bill payments,508718,173211140.89346513,2021-01-01,0.658,4184959
457,Tripura,2021,1,Merchant payments,350366,333743281.32103896,2021-01-01,0.658,4184959
458,Tripura,2021,1,Financial Services,3146,2879929.222833151,2021-01-01,0.658,4184959
459,Tripura,2021,1,Others,5827,4281067.764165951,2021-01-01,0.658,4184959
460,Tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016,2021-01-01,0.658,4184959
461,Tripura,2021,4,Merchant payments,793636,874005407.7140213,2021-01-01,0.658,4184959
462,Tripura,2021,4,Recharge & bill payments,650251,241225282.07451886,2021-01-01,0.658,4184959
463,Tripura,2021,4,Financial Services,3635,5073898.6076811645,2021-01-01,0.658,4184959
464,Tripura,2021,4,Others,12256,7838128.800210228,2021-01-01,0.658,4184959
465,Tripura,2018,3,Peer-to-peer payments,186065,398867427.32463384,2018-01-01,0.658,4184959
466,Tripura,2018,3,Recharge & bill payments,156308,33484811.21282282,2018-01-01,0.658,4184959
467,Tripura,2018,3,Merchant payments,21476,16092396.41113394,2018-01-01,0.658,4184959
468,Tripura,2018,3,Financial Services,8106,1080000.0112896338,2018-01-01,0.658,4184959
469,Tripura,2018,3,Others,5748,4338753.080712541,2018-01-01,0.658,4184959
470,Tripura,2018,2,Recharge & bill payments,118171,22554398.15273035,2018-01-01,0.658,4184959
471,Tripura,2018,2,Peer-to-peer payments,73821,197666881.8729688,2018-01-01,0.658,4184959
472,Tripura,2018,2,Merchant payments,9621,10570951.151568789,2018-01-01,0.658,4184959
473,Tripura,2018,2,Financial Services,6925,1264101.904810368,2018-01-01,0.658,4184959
474,Tripura,2018,2,Others,6021,4835385.634057636,2018-01-01,0.658,4184959
475,Tripura,2018,1,Recharge & bill payments,86819,14079439.569905948,2018-01-01,0.658,4184959
476,Tripura,2018,1,Peer-to-peer payments,44844,112229994.97675678,2018-01-01,0.658,4184959
477,Tripura,2018,1,Financial Services,4842,672247.5881710155,2018-01-01,0.658,4184959
478,Tripura,2018,1,Merchant payments,4833,6080959.882836086,2018-01-01,0.658,4184959
479,Tripura,2018,1,Others,6819,4916272.512952799,2018-01-01,0.658,4184959
480,Tripura,2018,4,Recharge & bill payments,204720,38334816.66379926,2018-01-01,0.658,4184959
481,Tripura,2018,4,Peer-to-peer payments,179739,549068822.3729683,2018-01-01,0.658,4184959
482,Tripura,2018,4,Merchant payments,50888,31066467.633390322,2018-01-01,0.658,4184959
483,Tripura,2018,4,Financial Services,6441,1023126.8205747404,2018-01-01,0.658,4184959
484,Tripura,2018,4,Others,6271,5392365.973713988,2018-01-01,0.658,4184959
485,Tripura,2020,3,Recharge & bill payments,627363,185201997.2796099,2020-01-01,0.658,4184959
486,Tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173033,2020-01-01,0.658,4184959
487,Tripura,2020,3,Merchant payments,202106,190218136.2808841,2020-01-01,0.658,4184959
488,Tripura,2020,3,Financial Services,3828,3141391.5755430083,2020-01-01,0.658,4184959
489,Tripura,2020,3,Others,6819,3886908.1625436572,2020-01-01,0.658,4184959
490,Tripura,2020,2,Recharge & bill payments,600206,163220166.76643574,2020-01-01,0.658,4184959
491,Tripura,2020,2,Peer-to-peer payments,346863,1501452755.6890237,2020-01-01,0.658,4184959
492,Tripura,2020,2,Merchant payments,97816,99795973.60794038,2020-01-01,0.658,4184959
493,Tripura,2020,2,Financial Services,2904,2247782.5219734698,2020-01-01,0.658,4184959
494,Tripura,2020,2,Others,4731,2459205.000588993,2020-01-01,0.658,4184959
495,Tripura,2020,1,Recharge & bill payments,449584,114355218.03514045,2020-01-01,0.658,4184959
496,Tripura,2020,1,Peer-to-peer payments,366218,1400694933.570157,2020-01-01,0.658,4184959
497,Tripura,2020,1,Merchant payments,102861,68590603.6377098,2020-01-01,0.658,4184959
498,Tripura,2020,1,Financial Services,1722,1066651.521721911,2020-01-01,0.658,4184959
499,Tripura,2020,1,Others,4117,4071399.6237732675,2020-01-01,0.658,4184959
